Date,Time_Hour,Week_Day,Month,Passengers,Transport_Type,Route_Line,Origin_Start_Location,Destination_End_Location,Occupancy_Rate
2024-05-17,9,Friday,May,987,Metro,M1,Financial District,Airport Hub,1.0
2024-05-17,10,Friday,May,19,Bus,B103,Suburban Terminal,Financial District,0.38
2024-05-17,11,Friday,May,471,Metro,M3,Suburban Terminal,Financial District,0.589
2024-05-17,12,Friday,May,16,Bus,B104,Airport Hub,Tech Park,0.32
2024-05-17,13,Friday,May,35,Bus,B105,Financial District,Museum Plaza,0.7
2024-05-17,14,Friday,May,225,Train,T50,Suburban Terminal,Airport Hub,0.5
2024-05-17,15,Friday,May,263,Train,T52,Museum Plaza,Tech Park,0.584
2024-05-17,16,Friday,May,843,Metro,M1,Museum Plaza,Central Station,1.0
2024-05-17,17,Friday,May,871,Metro,M1,Airport Hub,Financial District,1.0
2024-05-17,18,Friday,May,47,Bus,B106,Financial District,Suburban Terminal,0.94
2024-05-17,19,Friday,May,33,Bus,B101,Airport Hub,Central Station,0.66
2024-05-17,20,Friday,May,74,Metro,M1,Financial District,Museum Plaza,0.092
2024-05-17,21,Friday,May,276,Metro,M2,Central Station,Financial District,0.345
2024-05-17,22,Friday,May,317,Metro,M3,University Campus,Suburban Terminal,0.396
2024-05-17,23,Friday,May,9,Bus,B106,Airport Hub,Central Station,0.18
2024-05-18,0,Saturday,May,243,Train,T50,Financial District,University Campus,0.54
2024-05-18,1,Saturday,May,22,Bus,B104,Museum Plaza,Financial District,0.44
2024-05-18,2,Saturday,May,24,Bus,B101,Tech Park,University Campus,0.48
2024-05-18,3,Saturday,May,12,Bus,B102,Central Station,University Campus,0.24
2024-05-18,4,Saturday,May,16,Bus,B105,Airport Hub,Museum Plaza,0.32
2024-05-18,5,Saturday,May,23,Bus,B105,Central Station,Tech Park,0.46
2024-05-18,6,Saturday,May,26,Bus,B103,Tech Park,Museum Plaza,0.52
2024-05-18,7,Saturday,May,289,Metro,M1,Financial District,Museum Plaza,0.361
2024-05-18,8,Saturday,May,506,Metro,M1,Financial District,Suburban Terminal,0.632
2024-05-18,9,Saturday,May,395,Metro,M1,Suburban Terminal,Museum Plaza,0.494
2024-05-18,10,Saturday,May,326,Metro,M3,Financial District,Suburban Terminal,0.408
2024-05-18,11,Saturday,May,360,Metro,M3,Airport Hub,Suburban Terminal,0.45
2024-05-18,12,Saturday,May,17,Bus,B103,University Campus,Tech Park,0.34
2024-05-18,13,Saturday,May,71,Tram,R12,Museum Plaza,Tech Park,0.473
2024-05-18,14,Saturday,May,7,Bus,B104,Airport Hub,Central Station,0.14
2024-05-18,15,Saturday,May,225,Train,T50,Suburban Terminal,Central Station,0.5
2024-05-18,16,Saturday,May,18,Bus,B101,Tech Park,Financial District,0.36
2024-05-18,17,Saturday,May,317,Metro,M1,Airport Hub,Museum Plaza,0.396
2024-05-18,18,Saturday,May,300,Metro,M2,Tech Park,Airport Hub,0.375
2024-05-18,19,Saturday,May,117,Train,T52,Central Station,University Campus,0.26
2024-05-18,20,Saturday,May,31,Tram,R13,Museum Plaza,Tech Park,0.207
2024-05-18,21,Saturday,May,71,Train,T52,Airport Hub,Suburban Terminal,0.158
2024-05-18,22,Saturday,May,24,Bus,B105,Central Station,Financial District,0.48
2024-05-18,23,Saturday,May,18,Bus,B102,Tech Park,Airport Hub,0.36
2024-05-19,0,Sunday,May,170,Metro,M3,Tech Park,Museum Plaza,0.212
2024-05-19,1,Sunday,May,27,Tram,R13,Museum Plaza,University Campus,0.18
2024-05-19,2,Sunday,May,268,Metro,M2,Central Station,Airport Hub,0.335
2024-05-19,3,Sunday,May,494,Metro,M2,Tech Park,University Campus,0.618
2024-05-19,4,Sunday,May,95,Tram,R13,Financial District,Tech Park,0.633
2024-05-19,5,Sunday,May,76,Tram,R11,Central Station,Tech Park,0.507
2024-05-19,6,Sunday,May,39,Bus,B101,Tech Park,Airport Hub,0.78
2024-05-19,7,Sunday,May,364,Metro,M1,University Campus,Financial District,0.455
2024-05-19,8,Sunday,May,17,Bus,B102,Financial District,Central Station,0.34
2024-05-19,9,Sunday,May,77,Train,T51,Museum Plaza,Suburban Terminal,0.171
2024-05-19,10,Sunday,May,235,Metro,M3,Tech Park,Suburban Terminal,0.294
2024-05-19,11,Sunday,May,420,Metro,M1,University Campus,Central Station,0.525
2024-05-19,12,Sunday,May,349,Metro,M1,Central Station,Airport Hub,0.436
2024-05-19,13,Sunday,May,9,Bus,B105,Airport Hub,Suburban Terminal,0.18
2024-05-19,14,Sunday,May,19,Bus,B104,Central Station,Suburban Terminal,0.38
2024-05-19,15,Sunday,May,29,Bus,B105,Suburban Terminal,Tech Park,0.58
2024-05-19,16,Sunday,May,398,Metro,M1,University Campus,Museum Plaza,0.498
2024-05-19,17,Sunday,May,23,Bus,B102,University Campus,Central Station,0.46
2024-05-19,18,Sunday,May,14,Bus,B105,University Campus,Airport Hub,0.28
2024-05-19,19,Sunday,May,7,Bus,B101,Tech Park,Suburban Terminal,0.14
2024-05-19,20,Sunday,May,375,Metro,M1,Museum Plaza,University Campus,0.469
2024-05-19,21,Sunday,May,29,Bus,B101,Tech Park,Financial District,0.58
2024-05-19,22,Sunday,May,216,Metro,M1,Suburban Terminal,Airport Hub,0.27
2024-05-19,23,Sunday,May,28,Bus,B104,University Campus,Financial District,0.56
2024-05-20,0,Monday,May,12,Bus,B106,Museum Plaza,Financial District,0.24
2024-05-20,1,Monday,May,12,Bus,B106,Financial District,University Campus,0.24
2024-05-20,2,Monday,May,341,Metro,M2,Suburban Terminal,Central Station,0.426
2024-05-20,3,Monday,May,147,Metro,M3,Tech Park,Museum Plaza,0.184
2024-05-20,4,Monday,May,21,Tram,R12,Tech Park,Financial District,0.14
2024-05-20,5,Monday,May,170,Metro,M2,Airport Hub,Central Station,0.212
2024-05-20,6,Monday,May,363,Train,T52,Central Station,Tech Park,0.807
2024-05-20,7,Monday,May,399,Train,T52,Museum Plaza,Tech Park,0.887
2024-05-20,8,Monday,May,49,Bus,B103,Museum Plaza,Suburban Terminal,0.98
2024-05-20,9,Monday,May,449,Train,T51,Suburban Terminal,Central Station,0.998
2024-05-20,10,Monday,May,384,Metro,M1,Tech Park,University Campus,0.48
2024-05-20,11,Monday,May,30,Bus,B105,Airport Hub,Museum Plaza,0.6
2024-05-20,12,Monday,May,35,Bus,B105,Financial District,Airport Hub,0.7
2024-05-20,13,Monday,May,39,Bus,B104,Central Station,Tech Park,0.78
2024-05-20,14,Monday,May,435,Metro,M3,Museum Plaza,Tech Park,0.544
2024-05-20,15,Monday,May,372,Metro,M2,University Campus,Financial District,0.465
2024-05-20,16,Monday,May,140,Tram,R12,Central Station,Financial District,0.933
2024-05-20,17,Monday,May,34,Bus,B104,Central Station,Tech Park,0.68
2024-05-20,18,Monday,May,37,Bus,B106,Airport Hub,Financial District,0.74
2024-05-20,19,Monday,May,28,Bus,B106,Airport Hub,University Campus,0.56
2024-05-20,20,Monday,May,190,Metro,M2,Airport Hub,Central Station,0.238
2024-05-20,21,Monday,May,20,Bus,B104,Financial District,Airport Hub,0.4
2024-05-20,22,Monday,May,4,Bus,B103,University Campus,Central Station,0.08
2024-05-20,23,Monday,May,170,Train,T52,University Campus,Museum Plaza,0.378
2024-05-21,0,Tuesday,May,45,Tram,R12,Suburban Terminal,Central Station,0.3
2024-05-21,1,Tuesday,May,109,Metro,M1,Museum Plaza,Central Station,0.136
2024-05-21,2,Tuesday,May,3,Bus,B101,Tech Park,University Campus,0.06
2024-05-21,3,Tuesday,May,28,Bus,B103,Museum Plaza,University Campus,0.56
2024-05-21,4,Tuesday,May,320,Metro,M2,University Campus,Tech Park,0.4
2024-05-21,5,Tuesday,May,321,Metro,M3,University Campus,Tech Park,0.401
2024-05-21,6,Tuesday,May,699,Metro,M3,Airport Hub,Suburban Terminal,0.874
2024-05-21,7,Tuesday,May,47,Bus,B104,Tech Park,Financial District,0.94
2024-05-21,8,Tuesday,May,42,Bus,B104,Suburban Terminal,Tech Park,0.84
2024-05-21,9,Tuesday,May,721,Metro,M1,Tech Park,Central Station,0.901
2024-05-21,10,Tuesday,May,420,Metro,M2,Airport Hub,Museum Plaza,0.525
2024-05-21,11,Tuesday,May,549,Metro,M3,University Campus,Suburban Terminal,0.686
2024-05-21,12,Tuesday,May,588,Metro,M2,Suburban Terminal,Airport Hub,0.735
2024-05-21,13,Tuesday,May,24,Bus,B104,Financial District,Central Station,0.48
2024-05-21,14,Tuesday,May,475,Metro,M1,University Campus,Museum Plaza,0.594
2024-05-21,15,Tuesday,May,36,Bus,B101,Museum Plaza,Financial District,0.72
2024-05-21,16,Tuesday,May,806,Metro,M2,Airport Hub,Museum Plaza,1.0
2024-05-21,17,Tuesday,May,108,Tram,R13,Airport Hub,Museum Plaza,0.72
2024-05-21,18,Tuesday,May,43,Bus,B105,Suburban Terminal,Museum Plaza,0.86
2024-05-21,19,Tuesday,May,36,Bus,B104,Tech Park,Museum Plaza,0.72
2024-05-21,20,Tuesday,May,284,Metro,M2,University Campus,Museum Plaza,0.355
2024-05-21,21,Tuesday,May,6,Bus,B103,Museum Plaza,Tech Park,0.12
2024-05-21,22,Tuesday,May,111,Train,T51,Museum Plaza,Financial District,0.247
2024-05-21,23,Tuesday,May,268,Metro,M1,University Campus,Museum Plaza,0.335
2024-05-22,0,Wednesday,May,74,Tram,R12,Central Station,Airport Hub,0.493
2024-05-22,1,Wednesday,May,56,Tram,R12,Central Station,Tech Park,0.373
2024-05-22,2,Wednesday,May,71,Tram,R12,Airport Hub,University Campus,0.473
2024-05-22,3,Wednesday,May,20,Bus,B103,Suburban Terminal,Airport Hub,0.4
2024-05-22,4,Wednesday,May,20,Bus,B105,Tech Park,Central Station,0.4
2024-05-22,5,Wednesday,May,121,Train,T52,Airport Hub,Central Station,0.269
2024-05-22,6,Wednesday,May,39,Bus,B106,Central Station,Suburban Terminal,0.78
2024-05-22,7,Wednesday,May,432,Train,T50,Suburban Terminal,University Campus,0.96
2024-05-22,8,Wednesday,May,966,Metro,M3,Museum Plaza,Central Station,1.0
2024-05-22,9,Wednesday,May,428,Train,T50,Central Station,Financial District,0.951
2024-05-22,10,Wednesday,May,341,Train,T50,Museum Plaza,Central Station,0.758
2024-05-22,11,Wednesday,May,253,Train,T52,Museum Plaza,Tech Park,0.562
2024-05-22,12,Wednesday,May,30,Bus,B106,Airport Hub,Financial District,0.6
2024-05-22,13,Wednesday,May,41,Bus,B103,University Campus,Tech Park,0.82
2024-05-22,14,Wednesday,May,20,Bus,B101,Suburban Terminal,Tech Park,0.4
2024-05-22,15,Wednesday,May,479,Metro,M3,Suburban Terminal,Central Station,0.599
2024-05-22,16,Wednesday,May,32,Bus,B101,Financial District,University Campus,0.64
2024-05-22,17,Wednesday,May,49,Bus,B105,Airport Hub,University Campus,0.98
2024-05-22,18,Wednesday,May,443,Train,T51,Financial District,Airport Hub,0.984
2024-05-22,19,Wednesday,May,33,Bus,B101,University Campus,Central Station,0.66
2024-05-22,20,Wednesday,May,119,Train,T50,University Campus,Tech Park,0.264
2024-05-22,21,Wednesday,May,10,Bus,B104,Airport Hub,Museum Plaza,0.2
2024-05-22,22,Wednesday,May,10,Bus,B102,Airport Hub,Central Station,0.2
2024-05-22,23,Wednesday,May,239,Metro,M2,Airport Hub,Tech Park,0.299
2024-05-23,0,Thursday,May,393,Metro,M3,Museum Plaza,Financial District,0.491
2024-05-23,1,Thursday,May,260,Metro,M1,Airport Hub,Museum Plaza,0.325
2024-05-23,2,Thursday,May,17,Bus,B102,Airport Hub,University Campus,0.34
2024-05-23,3,Thursday,May,19,Bus,B102,Museum Plaza,Central Station,0.38
2024-05-23,4,Thursday,May,19,Bus,B106,Financial District,Suburban Terminal,0.38
2024-05-23,5,Thursday,May,208,Metro,M2,Tech Park,Museum Plaza,0.26
2024-05-23,6,Thursday,May,693,Metro,M2,Central Station,Tech Park,0.866
2024-05-23,7,Thursday,May,767,Metro,M1,Airport Hub,Financial District,0.959
2024-05-23,8,Thursday,May,34,Bus,B103,University Campus,Suburban Terminal,0.68
2024-05-23,9,Thursday,May,788,Metro,M1,Museum Plaza,Financial District,0.985
2024-05-23,10,Thursday,May,171,Train,T52,Financial District,University Campus,0.38
2024-05-23,11,Thursday,May,54,Tram,R12,Museum Plaza,Tech Park,0.36
2024-05-23,12,Thursday,May,42,Bus,B102,Airport Hub,Museum Plaza,0.84
2024-05-23,13,Thursday,May,241,Train,T50,Financial District,Museum Plaza,0.536
2024-05-23,14,Thursday,May,9,Bus,B104,Museum Plaza,Financial District,0.18
2024-05-23,15,Thursday,May,22,Bus,B106,University Campus,Museum Plaza,0.44
2024-05-23,16,Thursday,May,340,Train,T52,Tech Park,University Campus,0.756
2024-05-23,17,Thursday,May,41,Bus,B106,Tech Park,Museum Plaza,0.82
2024-05-23,18,Thursday,May,744,Metro,M2,Museum Plaza,Suburban Terminal,0.93
2024-05-23,19,Thursday,May,781,Metro,M2,Airport Hub,Suburban Terminal,0.976
2024-05-23,20,Thursday,May,5,Bus,B101,Tech Park,Airport Hub,0.1
2024-05-23,21,Thursday,May,12,Bus,B102,Suburban Terminal,Museum Plaza,0.24
2024-05-23,22,Thursday,May,18,Bus,B103,Airport Hub,University Campus,0.36
2024-05-23,23,Thursday,May,364,Metro,M1,Tech Park,University Campus,0.455
2024-05-24,0,Friday,May,15,Bus,B106,University Campus,Financial District,0.3
2024-05-24,1,Friday,May,32,Bus,B101,Airport Hub,University Campus,0.64
2024-05-24,2,Friday,May,269,Metro,M1,Suburban Terminal,Financial District,0.336
2024-05-24,3,Friday,May,24,Bus,B105,Financial District,Tech Park,0.48
2024-05-24,4,Friday,May,27,Bus,B106,University Campus,Museum Plaza,0.54
2024-05-24,5,Friday,May,16,Bus,B102,Suburban Terminal,Financial District,0.32
2024-05-24,6,Friday,May,543,Metro,M3,Central Station,Museum Plaza,0.679
2024-05-24,7,Friday,May,43,Bus,B104,Financial District,Tech Park,0.86
2024-05-24,8,Friday,May,762,Metro,M2,Central Station,Museum Plaza,0.952
2024-05-24,9,Friday,May,555,Metro,M3,Museum Plaza,Central Station,0.694
2024-05-24,10,Friday,May,467,Metro,M1,Museum Plaza,University Campus,0.584
2024-05-24,11,Friday,May,35,Bus,B105,Central Station,Airport Hub,0.7
2024-05-24,12,Friday,May,26,Bus,B103,Museum Plaza,Central Station,0.52
2024-05-24,13,Friday,May,440,Metro,M1,Suburban Terminal,Central Station,0.55
2024-05-24,14,Friday,May,32,Bus,B106,University Campus,Suburban Terminal,0.64
2024-05-24,15,Friday,May,112,Tram,R12,Airport Hub,University Campus,0.747
2024-05-24,16,Friday,May,27,Bus,B105,University Campus,Central Station,0.54
2024-05-24,17,Friday,May,34,Bus,B102,University Campus,Central Station,0.68
2024-05-24,18,Friday,May,694,Metro,M2,Financial District,Museum Plaza,0.868
2024-05-24,19,Friday,May,644,Metro,M1,Museum Plaza,University Campus,0.805
2024-05-24,20,Friday,May,27,Bus,B104,University Campus,Central Station,0.54
2024-05-24,21,Friday,May,10,Bus,B101,University Campus,Museum Plaza,0.2
2024-05-24,22,Friday,May,108,Metro,M1,Tech Park,Museum Plaza,0.135
2024-05-24,23,Friday,May,408,Metro,M2,Suburban Terminal,Museum Plaza,0.51
2024-05-25,0,Saturday,May,168,Metro,M2,University Campus,Tech Park,0.21
2024-05-25,1,Saturday,May,22,Bus,B106,Suburban Terminal,Museum Plaza,0.44
2024-05-25,2,Saturday,May,413,Metro,M3,Tech Park,Airport Hub,0.516
2024-05-25,3,Saturday,May,26,Bus,B104,Suburban Terminal,Financial District,0.52
2024-05-25,4,Saturday,May,195,Train,T52,Tech Park,University Campus,0.433
2024-05-25,5,Saturday,May,493,Metro,M3,Suburban Terminal,Museum Plaza,0.616
2024-05-25,6,Saturday,May,412,Metro,M3,Museum Plaza,University Campus,0.515
2024-05-25,7,Saturday,May,19,Bus,B106,Central Station,Tech Park,0.38
2024-05-25,8,Saturday,May,73,Tram,R12,Tech Park,University Campus,0.487
2024-05-25,9,Saturday,May,153,Train,T50,Museum Plaza,Financial District,0.34
2024-05-25,10,Saturday,May,407,Metro,M2,Financial District,University Campus,0.509
2024-05-25,11,Saturday,May,30,Tram,R11,Suburban Terminal,Airport Hub,0.2
2024-05-25,12,Saturday,May,11,Bus,B106,Tech Park,Central Station,0.22
2024-05-25,13,Saturday,May,315,Metro,M2,Suburban Terminal,Airport Hub,0.394
2024-05-25,14,Saturday,May,23,Bus,B105,Financial District,Tech Park,0.46
2024-05-25,15,Saturday,May,293,Train,T50,Museum Plaza,Suburban Terminal,0.651
2024-05-25,16,Saturday,May,253,Metro,M1,Museum Plaza,Tech Park,0.316
2024-05-25,17,Saturday,May,289,Metro,M2,Suburban Terminal,Central Station,0.361
2024-05-25,18,Saturday,May,27,Tram,R13,Central Station,Suburban Terminal,0.18
2024-05-25,19,Saturday,May,360,Metro,M3,Tech Park,Museum Plaza,0.45
2024-05-25,20,Saturday,May,17,Bus,B106,University Campus,Museum Plaza,0.34
2024-05-25,21,Saturday,May,21,Bus,B101,Suburban Terminal,Tech Park,0.42
2024-05-25,22,Saturday,May,10,Bus,B104,Central Station,Museum Plaza,0.2
2024-05-25,23,Saturday,May,14,Bus,B102,Suburban Terminal,Tech Park,0.28
2024-05-26,0,Sunday,May,20,Bus,B105,Airport Hub,Central Station,0.4
2024-05-26,1,Sunday,May,21,Bus,B106,Financial District,Museum Plaza,0.42
2024-05-26,2,Sunday,May,345,Metro,M1,Central Station,Tech Park,0.431
2024-05-26,3,Sunday,May,6,Bus,B104,Financial District,Tech Park,0.12
2024-05-26,4,Sunday,May,18,Bus,B105,Airport Hub,Central Station,0.36
2024-05-26,5,Sunday,May,18,Bus,B105,Suburban Terminal,University Campus,0.36
2024-05-26,6,Sunday,May,11,Bus,B106,Museum Plaza,University Campus,0.22
2024-05-26,7,Sunday,May,24,Bus,B103,University Campus,Financial District,0.48
2024-05-26,8,Sunday,May,84,Tram,R13,Central Station,Museum Plaza,0.56
2024-05-26,9,Sunday,May,28,Bus,B101,Tech Park,Suburban Terminal,0.56
2024-05-26,10,Sunday,May,280,Metro,M3,Central Station,University Campus,0.35
2024-05-26,11,Sunday,May,415,Metro,M2,Tech Park,Suburban Terminal,0.519
2024-05-26,12,Sunday,May,10,Bus,B106,Financial District,Suburban Terminal,0.2
2024-05-26,13,Sunday,May,184,Metro,M1,Airport Hub,University Campus,0.23
2024-05-26,14,Sunday,May,24,Bus,B101,Tech Park,Central Station,0.48
2024-05-26,15,Sunday,May,14,Bus,B102,Tech Park,Airport Hub,0.28
2024-05-26,16,Sunday,May,335,Metro,M1,Financial District,Suburban Terminal,0.419
2024-05-26,17,Sunday,May,12,Bus,B104,University Campus,Central Station,0.24
2024-05-26,18,Sunday,May,30,Metro,M2,University Campus,Financial District,0.038
2024-05-26,19,Sunday,May,31,Tram,R12,Tech Park,Museum Plaza,0.207
2024-05-26,20,Sunday,May,581,Metro,M2,Tech Park,Suburban Terminal,0.726
2024-05-26,21,Sunday,May,14,Bus,B105,University Campus,Financial District,0.28
2024-05-26,22,Sunday,May,19,Bus,B106,Museum Plaza,Airport Hub,0.38
2024-05-26,23,Sunday,May,27,Bus,B103,University Campus,Museum Plaza,0.54
2024-05-27,0,Monday,May,137,Train,T51,Tech Park,University Campus,0.304
2024-05-27,1,Monday,May,21,Bus,B103,Suburban Terminal,Tech Park,0.42
2024-05-27,2,Monday,May,299,Metro,M3,Airport Hub,University Campus,0.374
2024-05-27,3,Monday,May,22,Bus,B103,Suburban Terminal,Airport Hub,0.44
2024-05-27,4,Monday,May,0,Metro,M2,Suburban Terminal,Airport Hub,0.0
2024-05-27,5,Monday,May,4,Metro,M2,Airport Hub,Suburban Terminal,0.005
2024-05-27,6,Monday,May,38,Bus,B106,Airport Hub,Tech Park,0.76
2024-05-27,7,Monday,May,130,Tram,R11,University Campus,Airport Hub,0.867
2024-05-27,8,Monday,May,662,Metro,M3,Museum Plaza,Financial District,0.828
2024-05-27,9,Monday,May,49,Bus,B106,Airport Hub,University Campus,0.98
2024-05-27,10,Monday,May,42,Bus,B101,Central Station,Museum Plaza,0.84
2024-05-27,11,Monday,May,40,Bus,B106,Financial District,Tech Park,0.8
2024-05-27,12,Monday,May,30,Bus,B105,University Campus,Financial District,0.6
2024-05-27,13,Monday,May,536,Metro,M1,Tech Park,University Campus,0.67
2024-05-27,14,Monday,May,72,Tram,R13,Central Station,Suburban Terminal,0.48
2024-05-27,15,Monday,May,302,Train,T50,Museum Plaza,University Campus,0.671
2024-05-27,16,Monday,May,800,Metro,M3,Suburban Terminal,Museum Plaza,1.0
2024-05-27,17,Monday,May,537,Metro,M2,University Campus,Tech Park,0.671
2024-05-27,18,Monday,May,56,Bus,B106,University Campus,Central Station,1.0
2024-05-27,19,Monday,May,764,Metro,M1,Airport Hub,Museum Plaza,0.955
2024-05-27,20,Monday,May,162,Train,T51,Museum Plaza,Central Station,0.36
2024-05-27,21,Monday,May,26,Bus,B103,Financial District,University Campus,0.52
2024-05-27,22,Monday,May,15,Bus,B105,Financial District,Museum Plaza,0.3
2024-05-27,23,Monday,May,116,Train,T52,Airport Hub,University Campus,0.258
2024-05-28,0,Tuesday,May,0,Bus,B101,Central Station,Suburban Terminal,0.0
2024-05-28,1,Tuesday,May,68,Tram,R12,Suburban Terminal,Tech Park,0.453
2024-05-28,2,Tuesday,May,21,Bus,B103,Airport Hub,Suburban Terminal,0.42
2024-05-28,3,Tuesday,May,6,Bus,B103,University Campus,Airport Hub,0.12
2024-05-28,4,Tuesday,May,435,Metro,M3,Financial District,University Campus,0.544
2024-05-28,5,Tuesday,May,46,Tram,R11,University Campus,Central Station,0.307
2024-05-28,6,Tuesday,May,23,Bus,B102,Suburban Terminal,Tech Park,0.46
2024-05-28,7,Tuesday,May,74,Tram,R11,Museum Plaza,Tech Park,0.493
2024-05-28,8,Tuesday,May,659,Metro,M1,Airport Hub,Central Station,0.824
2024-05-28,9,Tuesday,May,537,Metro,M1,Museum Plaza,Airport Hub,0.671
2024-05-28,10,Tuesday,May,248,Train,T50,Tech Park,Museum Plaza,0.551
2024-05-28,11,Tuesday,May,23,Bus,B106,University Campus,Tech Park,0.46
2024-05-28,12,Tuesday,May,37,Bus,B106,Financial District,Suburban Terminal,0.74
2024-05-28,13,Tuesday,May,346,Train,T51,Airport Hub,Museum Plaza,0.769
2024-05-28,14,Tuesday,May,572,Metro,M3,Tech Park,Airport Hub,0.715
2024-05-28,15,Tuesday,May,551,Metro,M1,Suburban Terminal,Central Station,0.689
