Date,Time_Hour,Week_Day,Month,Passengers,Transport_Type,Route_Line,Origin_Start_Location,Destination_End_Location,Occupancy_Rate
2025-03-06,9,Thursday,March,48,Bus,100,Südkreuz,Zoologischer Garten,0.96
2025-03-08,14,Saturday,March,23,Bus,M29,Airport BER,Südkreuz,0.288
2024-04-11,7,Thursday,April,476,Metro,U8,Alexanderplatz,Zoologischer Garten,0.793
2025-01-17,16,Friday,January,1000,Train,S7,Hackescher Markt,Alexanderplatz,1.0
2025-03-09,8,Sunday,March,26,Bus,100,Friedrichstraße,Hackescher Markt,0.52
2024-05-25,23,Saturday,May,238,Metro,U7,Ostkreuz,Zoologischer Garten,0.397
2025-06-21,5,Saturday,June,32,Bus,M29,Warschauer Straße,Ostkreuz,0.4
2024-05-12,18,Sunday,May,87,Tram,M1,Warschauer Straße,Leopoldplatz,0.483
2024-04-02,8,Tuesday,April,494,Metro,U1,Alexanderplatz,Zoologischer Garten,0.823
2024-06-08,9,Saturday,June,277,Metro,U2,Airport BER,Warschauer Straße,0.462
2025-03-17,23,Monday,March,336,Metro,U7,Hackescher Markt,Kottbusser Tor,0.56
2024-05-24,19,Friday,May,47,Bus,X9,Kottbusser Tor,Leopoldplatz,0.783
2025-02-10,6,Monday,February,1000,Train,S7,Südkreuz,Friedrichstraße,1.0
2025-08-22,7,Friday,August,537,Metro,U1,Berlin Hauptbahnhof,Potsdamer Platz,0.895
2024-12-11,17,Wednesday,December,971,Train,S7,Zoologischer Garten,Kottbusser Tor,0.971
2025-05-12,5,Monday,May,550,Train,S41,Berlin Hauptbahnhof,Kottbusser Tor,0.55
2025-10-17,14,Friday,October,262,Metro,U7,Friedrichstraße,Berlin Hauptbahnhof,0.437
2024-06-09,22,Sunday,June,400,Train,S7,Kottbusser Tor,Südkreuz,0.4
2024-10-04,6,Friday,October,47,Bus,X9,Kottbusser Tor,Friedrichstraße,0.783
2024-09-19,17,Thursday,September,600,Metro,U8,Berlin Hauptbahnhof,Ostkreuz,1.0
2024-01-16,9,Tuesday,January,47,Bus,100,Hackescher Markt,Südkreuz,0.94
2025-02-20,16,Thursday,February,77,Bus,M29,Alexanderplatz,Potsdamer Platz,0.962
2024-08-17,17,Saturday,August,31,Bus,X9,Warschauer Straße,Friedrichstraße,0.517
2024-06-09,5,Sunday,June,196,Metro,U2,Ostkreuz,Kottbusser Tor,0.327
2025-02-09,12,Sunday,February,15,Bus,X9,Hackescher Markt,Zoologischer Garten,0.25
2024-02-23,15,Friday,February,15,Bus,100,Südkreuz,Berlin Hauptbahnhof,0.3
2024-11-02,6,Saturday,November,27,Bus,X9,Südkreuz,Potsdamer Platz,0.45
2025-01-10,17,Friday,January,164,Tram,M1,Airport BER,Friedrichstraße,0.911
2024-02-05,12,Monday,February,298,Metro,U1,Berlin Hauptbahnhof,Airport BER,0.497
2024-09-15,16,Sunday,September,12,Bus,M29,Kottbusser Tor,Zoologischer Garten,0.15
2024-04-05,16,Friday,April,180,Tram,M1,Südkreuz,Berlin Hauptbahnhof,1.0
2024-06-09,19,Sunday,June,31,Bus,X9,Kottbusser Tor,Südkreuz,0.517
2025-02-10,9,Monday,February,73,Bus,M29,Berlin Hauptbahnhof,Friedrichstraße,0.912
2025-06-09,18,Monday,June,593,Metro,U2,Warschauer Straße,Potsdamer Platz,0.988
2025-05-31,5,Saturday,May,17,Bus,100,Warschauer Straße,Alexanderplatz,0.34
2023-12-20,22,Wednesday,December,66,Tram,M1,Hackescher Markt,Ostkreuz,0.367
2025-06-11,17,Wednesday,June,41,Bus,100,Leopoldplatz,Zoologischer Garten,0.82
2024-10-24,21,Thursday,October,131,Tram,M5,Leopoldplatz,Ostkreuz,0.728
2025-08-12,22,Tuesday,August,497,Train,S7,Hackescher Markt,Warschauer Straße,0.497
2025-01-03,8,Friday,January,53,Bus,X9,Leopoldplatz,Südkreuz,0.883
2024-08-21,14,Wednesday,August,99,Tram,M1,Potsdamer Platz,Leopoldplatz,0.55
2024-06-07,5,Friday,June,43,Bus,M29,Südkreuz,Potsdamer Platz,0.538
2025-04-18,17,Friday,April,600,Metro,U8,Alexanderplatz,Zoologischer Garten,1.0
2024-04-02,16,Tuesday,April,512,Metro,U2,Potsdamer Platz,Zoologischer Garten,0.853
2024-06-14,15,Friday,June,30,Bus,100,Friedrichstraße,Berlin Hauptbahnhof,0.6
2025-08-29,15,Friday,August,18,Bus,100,Ostkreuz,Airport BER,0.36
2024-06-16,13,Sunday,June,50,Tram,M1,Potsdamer Platz,Alexanderplatz,0.278
2024-09-24,8,Tuesday,September,825,Train,S5,Leopoldplatz,Hackescher Markt,0.825
2024-04-16,15,Tuesday,April,550,Train,S7,Potsdamer Platz,Hackescher Markt,0.55
2025-04-09,13,Wednesday,April,588,Train,S7,Friedrichstraße,Warschauer Straße,0.588
2024-12-20,10,Friday,December,523,Train,S7,Warschauer Straße,Hackescher Markt,0.523
2025-12-04,7,Thursday,December,558,Metro,U2,Südkreuz,Ostkreuz,0.93
2025-03-17,20,Monday,March,307,Metro,U8,Potsdamer Platz,Friedrichstraße,0.512
2025-07-15,22,Tuesday,July,331,Metro,U2,Leopoldplatz,Zoologischer Garten,0.552
2025-08-23,10,Saturday,August,33,Bus,X9,Potsdamer Platz,Warschauer Straße,0.55
2024-10-27,18,Sunday,October,309,Metro,U7,Warschauer Straße,Südkreuz,0.515
2024-07-16,10,Tuesday,July,36,Bus,100,Leopoldplatz,Südkreuz,0.72
2025-03-06,16,Thursday,March,600,Metro,U2,Berlin Hauptbahnhof,Alexanderplatz,1.0
2024-10-07,23,Monday,October,222,Metro,U2,Friedrichstraße,Ostkreuz,0.37
2024-10-21,19,Monday,October,568,Metro,U2,Alexanderplatz,Ostkreuz,0.947
2024-03-07,10,Thursday,March,81,Tram,M5,Potsdamer Platz,Zoologischer Garten,0.45
2024-08-17,9,Saturday,August,298,Metro,U1,Alexanderplatz,Hackescher Markt,0.497
2025-09-08,20,Monday,September,536,Train,S7,Friedrichstraße,Airport BER,0.536
2024-11-30,10,Saturday,November,373,Train,S7,Potsdamer Platz,Warschauer Straße,0.373
2024-07-31,18,Wednesday,July,49,Bus,X9,Potsdamer Platz,Hackescher Markt,0.817
2024-10-28,6,Monday,October,573,Metro,U8,Potsdamer Platz,Friedrichstraße,0.955
2025-03-28,23,Friday,March,20,Bus,100,Südkreuz,Zoologischer Garten,0.4
2024-07-14,5,Sunday,July,361,Train,S41,Kottbusser Tor,Airport BER,0.361
2024-06-16,10,Sunday,June,543,Train,S5,Friedrichstraße,Zoologischer Garten,0.543
2024-01-26,11,Friday,January,24,Bus,100,Südkreuz,Airport BER,0.48
2025-03-16,18,Sunday,March,324,Metro,U1,Airport BER,Zoologischer Garten,0.54
2025-02-11,8,Tuesday,February,39,Bus,100,Friedrichstraße,Kottbusser Tor,0.78
2024-02-04,15,Sunday,February,167,Metro,U8,Zoologischer Garten,Kottbusser Tor,0.278
2024-05-22,8,Wednesday,May,136,Tram,M5,Airport BER,Alexanderplatz,0.756
2024-11-24,10,Sunday,November,18,Bus,X9,Berlin Hauptbahnhof,Südkreuz,0.3
2024-06-15,18,Saturday,June,80,Tram,M1,Ostkreuz,Südkreuz,0.444
2024-08-13,9,Tuesday,August,126,Tram,M1,Leopoldplatz,Ostkreuz,0.7
2025-02-24,15,Monday,February,330,Metro,U8,Hackescher Markt,Warschauer Straße,0.55
2024-02-28,11,Wednesday,February,334,Metro,U2,Berlin Hauptbahnhof,Leopoldplatz,0.557
2024-12-13,7,Friday,December,595,Metro,U2,Zoologischer Garten,Potsdamer Platz,0.992
2024-10-01,7,Tuesday,October,531,Metro,U7,Alexanderplatz,Kottbusser Tor,0.885
2024-05-07,12,Tuesday,May,659,Train,S5,Kottbusser Tor,Hackescher Markt,0.659
2024-05-04,10,Saturday,May,492,Train,S41,Alexanderplatz,Südkreuz,0.492
2025-12-04,14,Thursday,December,98,Tram,M5,Leopoldplatz,Ostkreuz,0.544
2024-11-08,21,Friday,November,340,Metro,U1,Alexanderplatz,Leopoldplatz,0.567
2025-11-27,19,Thursday,November,175,Tram,M5,Alexanderplatz,Zoologischer Garten,0.972
2024-10-31,23,Thursday,October,683,Train,S41,Berlin Hauptbahnhof,Kottbusser Tor,0.683
2024-12-22,8,Sunday,December,111,Tram,M5,Kottbusser Tor,Ostkreuz,0.617
2025-03-26,12,Wednesday,March,44,Bus,M29,Friedrichstraße,Leopoldplatz,0.55
2024-11-09,14,Saturday,November,265,Train,S5,Südkreuz,Berlin Hauptbahnhof,0.265
2025-10-22,19,Wednesday,October,134,Tram,M1,Berlin Hauptbahnhof,Hackescher Markt,0.744
2023-12-22,11,Friday,December,402,Metro,U2,Friedrichstraße,Leopoldplatz,0.67
2025-02-28,22,Friday,February,610,Train,S41,Ostkreuz,Friedrichstraße,0.61
2024-02-03,10,Saturday,February,86,Tram,M1,Airport BER,Leopoldplatz,0.478
2024-07-28,8,Sunday,July,25,Bus,100,Ostkreuz,Zoologischer Garten,0.5
2024-07-30,14,Tuesday,July,30,Bus,X9,Leopoldplatz,Berlin Hauptbahnhof,0.5
2024-08-03,11,Saturday,August,278,Metro,U8,Leopoldplatz,Kottbusser Tor,0.463
2025-08-28,6,Thursday,August,66,Bus,M29,Zoologischer Garten,Südkreuz,0.825
2025-05-14,20,Wednesday,May,25,Bus,100,Ostkreuz,Zoologischer Garten,0.5
2024-05-29,6,Wednesday,May,162,Tram,M5,Leopoldplatz,Airport BER,0.9
2025-11-27,19,Thursday,November,144,Tram,M1,Hackescher Markt,Zoologischer Garten,0.8
2024-09-08,18,Sunday,September,76,Tram,M1,Ostkreuz,Friedrichstraße,0.422
2024-01-20,5,Saturday,January,51,Tram,M5,Potsdamer Platz,Friedrichstraße,0.283
2024-02-14,16,Wednesday,February,171,Tram,M1,Friedrichstraße,Kottbusser Tor,0.95
2023-12-19,10,Tuesday,December,34,Bus,M29,Kottbusser Tor,Leopoldplatz,0.425
2024-03-08,7,Friday,March,497,Metro,U1,Hackescher Markt,Potsdamer Platz,0.828
2024-08-12,11,Monday,August,509,Train,S7,Berlin Hauptbahnhof,Zoologischer Garten,0.509
2024-07-31,20,Wednesday,July,265,Metro,U7,Ostkreuz,Zoologischer Garten,0.442
2025-05-03,9,Saturday,May,80,Tram,M5,Ostkreuz,Zoologischer Garten,0.444
2024-01-16,16,Tuesday,January,165,Tram,M1,Berlin Hauptbahnhof,Leopoldplatz,0.917
2025-01-12,5,Sunday,January,213,Metro,U2,Friedrichstraße,Leopoldplatz,0.355
2025-11-20,8,Thursday,November,473,Metro,U2,Friedrichstraße,Airport BER,0.788
2025-01-30,16,Thursday,January,1000,Train,S5,Alexanderplatz,Warschauer Straße,1.0
2024-05-24,18,Friday,May,48,Bus,X9,Kottbusser Tor,Ostkreuz,0.8
2024-08-06,11,Tuesday,August,91,Tram,M5,Ostkreuz,Südkreuz,0.506
2025-01-08,9,Wednesday,January,44,Bus,100,Warschauer Straße,Südkreuz,0.88
2024-03-22,16,Friday,March,1000,Train,S41,Alexanderplatz,Hackescher Markt,1.0
2025-11-06,22,Thursday,November,104,Tram,M1,Kottbusser Tor,Leopoldplatz,0.578
2024-10-27,10,Sunday,October,220,Metro,U8,Alexanderplatz,Airport BER,0.367
2023-12-23,22,Saturday,December,271,Train,S7,Airport BER,Friedrichstraße,0.271
2025-09-09,11,Tuesday,September,29,Bus,X9,Hackescher Markt,Zoologischer Garten,0.483
2024-02-18,18,Sunday,February,467,Train,S7,Berlin Hauptbahnhof,Südkreuz,0.467
2024-01-13,11,Saturday,January,31,Bus,M29,Kottbusser Tor,Friedrichstraße,0.388
2024-01-01,7,Monday,January,694,Train,S5,Ostkreuz,Warschauer Straße,0.694
2024-02-13,10,Tuesday,February,627,Train,S7,Kottbusser Tor,Ostkreuz,0.627
2024-02-08,21,Thursday,February,324,Metro,U1,Berlin Hauptbahnhof,Südkreuz,0.54
2024-08-14,23,Wednesday,August,45,Bus,M29,Kottbusser Tor,Alexanderplatz,0.562
2025-09-30,19,Tuesday,September,868,Train,S41,Airport BER,Zoologischer Garten,0.868
2025-01-01,19,Wednesday,January,502,Metro,U7,Airport BER,Ostkreuz,0.837
2024-12-23,15,Monday,December,223,Metro,U7,Kottbusser Tor,Warschauer Straße,0.372
2024-03-02,10,Saturday,March,15,Bus,100,Alexanderplatz,Friedrichstraße,0.3
2025-04-03,5,Thursday,April,497,Train,S5,Südkreuz,Ostkreuz,0.497
2024-08-04,18,Sunday,August,20,Bus,100,Warschauer Straße,Hackescher Markt,0.4
2025-05-06,16,Tuesday,May,148,Tram,M1,Leopoldplatz,Friedrichstraße,0.822
2025-01-06,21,Monday,January,300,Metro,U2,Zoologischer Garten,Kottbusser Tor,0.5
2024-07-22,18,Monday,July,151,Tram,M1,Alexanderplatz,Ostkreuz,0.839
2024-12-09,5,Monday,December,372,Metro,U7,Hackescher Markt,Ostkreuz,0.62
2025-03-30,15,Sunday,March,203,Metro,U1,Leopoldplatz,Potsdamer Platz,0.338
2024-11-04,12,Monday,November,329,Metro,U8,Südkreuz,Leopoldplatz,0.548
2024-04-06,15,Saturday,April,339,Train,S7,Kottbusser Tor,Alexanderplatz,0.339
2024-07-05,20,Friday,July,592,Train,S41,Potsdamer Platz,Warschauer Straße,0.592
2024-07-06,13,Saturday,July,191,Train,S5,Warschauer Straße,Hackescher Markt,0.191
2024-04-04,12,Thursday,April,527,Train,S7,Hackescher Markt,Warschauer Straße,0.527
2024-10-11,22,Friday,October,251,Metro,U7,Leopoldplatz,Airport BER,0.418
2025-11-06,7,Thursday,November,76,Bus,M29,Potsdamer Platz,Leopoldplatz,0.95
2024-01-07,23,Sunday,January,138,Metro,U8,Alexanderplatz,Hackescher Markt,0.23
2024-06-29,11,Saturday,June,177,Train,S7,Leopoldplatz,Friedrichstraße,0.177
2024-04-06,8,Saturday,April,26,Bus,X9,Ostkreuz,Kottbusser Tor,0.433
2024-06-16,16,Sunday,June,76,Tram,M1,Berlin Hauptbahnhof,Leopoldplatz,0.422
2024-08-27,14,Tuesday,August,205,Metro,U7,Ostkreuz,Kottbusser Tor,0.342
2025-09-24,9,Wednesday,September,910,Train,S41,Warschauer Straße,Kottbusser Tor,0.91
2025-10-19,6,Sunday,October,304,Metro,U7,Leopoldplatz,Warschauer Straße,0.507
2024-09-28,12,Saturday,September,369,Train,S5,Leopoldplatz,Alexanderplatz,0.369
2025-11-08,12,Saturday,November,462,Train,S7,Potsdamer Platz,Warschauer Straße,0.462
2025-02-25,9,Tuesday,February,1000,Train,S7,Zoologischer Garten,Südkreuz,1.0
2025-11-09,22,Sunday,November,120,Metro,U1,Friedrichstraße,Alexanderplatz,0.2
2025-05-23,6,Friday,May,1000,Train,S5,Alexanderplatz,Ostkreuz,1.0
2025-12-02,19,Tuesday,December,64,Bus,M29,Hackescher Markt,Berlin Hauptbahnhof,0.8
2025-09-16,16,Tuesday,September,467,Metro,U1,Hackescher Markt,Potsdamer Platz,0.778
2025-06-11,23,Wednesday,June,109,Tram,M1,Hackescher Markt,Potsdamer Platz,0.606
2025-01-04,9,Saturday,January,71,Tram,M1,Airport BER,Friedrichstraße,0.394
2024-08-20,15,Tuesday,August,371,Metro,U1,Südkreuz,Alexanderplatz,0.618
2024-06-06,6,Thursday,June,454,Metro,U7,Leopoldplatz,Friedrichstraße,0.757
2024-05-18,11,Saturday,May,68,Tram,M5,Airport BER,Ostkreuz,0.378
2024-11-18,6,Monday,November,736,Train,S7,Airport BER,Friedrichstraße,0.736
2025-06-05,9,Thursday,June,593,Metro,U2,Friedrichstraße,Leopoldplatz,0.988
2024-03-16,7,Saturday,March,153,Metro,U2,Ostkreuz,Potsdamer Platz,0.255
2025-07-08,19,Tuesday,July,166,Tram,M5,Potsdamer Platz,Ostkreuz,0.922
2025-01-20,15,Monday,January,287,Metro,U8,Berlin Hauptbahnhof,Potsdamer Platz,0.478
2024-04-07,15,Sunday,April,65,Tram,M5,Potsdamer Platz,Berlin Hauptbahnhof,0.361
2025-03-15,7,Saturday,March,34,Bus,X9,Kottbusser Tor,Leopoldplatz,0.567
2024-04-24,18,Wednesday,April,494,Metro,U8,Ostkreuz,Friedrichstraße,0.823
2024-05-22,12,Wednesday,May,392,Metro,U2,Zoologischer Garten,Ostkreuz,0.653
2025-10-30,22,Thursday,October,439,Metro,U7,Berlin Hauptbahnhof,Kottbusser Tor,0.732
2025-08-03,10,Sunday,August,70,Tram,M1,Ostkreuz,Friedrichstraße,0.389
2024-02-01,9,Thursday,February,855,Train,S7,Alexanderplatz,Warschauer Straße,0.855
2025-11-06,13,Thursday,November,330,Metro,U1,Hackescher Markt,Friedrichstraße,0.55
2024-03-06,16,Wednesday,March,809,Train,S41,Hackescher Markt,Südkreuz,0.809
2023-12-31,8,Sunday,December,467,Train,S7,Südkreuz,Alexanderplatz,0.467
2025-07-13,21,Sunday,July,58,Tram,M5,Hackescher Markt,Friedrichstraße,0.322
2024-11-19,7,Tuesday,November,37,Bus,100,Berlin Hauptbahnhof,Zoologischer Garten,0.74
2025-05-30,20,Friday,May,101,Tram,M1,Airport BER,Kottbusser Tor,0.561
2024-02-12,18,Monday,February,944,Train,S41,Südkreuz,Warschauer Straße,0.944
2024-10-01,22,Tuesday,October,298,Metro,U1,Kottbusser Tor,Airport BER,0.497
2024-05-02,5,Thursday,May,346,Metro,U8,Hackescher Markt,Berlin Hauptbahnhof,0.577
2025-04-27,15,Sunday,April,196,Metro,U8,Kottbusser Tor,Warschauer Straße,0.327
2024-03-19,11,Tuesday,March,437,Train,S5,Warschauer Straße,Zoologischer Garten,0.437
2025-10-02,6,Thursday,October,488,Metro,U2,Kottbusser Tor,Potsdamer Platz,0.813
2024-06-13,10,Thursday,June,32,Bus,M29,Berlin Hauptbahnhof,Ostkreuz,0.4
2025-06-27,12,Friday,June,93,Tram,M1,Kottbusser Tor,Airport BER,0.517
2024-03-31,17,Sunday,March,617,Train,S41,Berlin Hauptbahnhof,Warschauer Straße,0.617
2024-10-27,6,Sunday,October,118,Tram,M5,Warschauer Straße,Ostkreuz,0.656
2024-04-03,17,Wednesday,April,561,Metro,U7,Kottbusser Tor,Zoologischer Garten,0.935
2024-05-14,12,Tuesday,May,40,Bus,M29,Friedrichstraße,Ostkreuz,0.5
2025-04-15,17,Tuesday,April,906,Train,S5,Hackescher Markt,Südkreuz,0.906
2025-08-10,15,Sunday,August,185,Train,S5,Zoologischer Garten,Südkreuz,0.185
2024-11-26,16,Tuesday,November,849,Train,S5,Leopoldplatz,Alexanderplatz,0.849
2025-06-28,15,Saturday,June,329,Metro,U1,Zoologischer Garten,Hackescher Markt,0.548
2024-01-23,7,Tuesday,January,517,Metro,U8,Zoologischer Garten,Alexanderplatz,0.862
2024-01-28,18,Sunday,January,237,Metro,U1,Hackescher Markt,Südkreuz,0.395
2024-04-06,14,Saturday,April,27,Bus,X9,Warschauer Straße,Hackescher Markt,0.45
2025-08-08,23,Friday,August,355,Metro,U7,Kottbusser Tor,Airport BER,0.592
2025-09-04,12,Thursday,September,607,Train,S7,Potsdamer Platz,Leopoldplatz,0.607
2024-02-28,23,Wednesday,February,36,Bus,X9,Hackescher Markt,Berlin Hauptbahnhof,0.6
2025-09-15,20,Monday,September,104,Tram,M1,Airport BER,Warschauer Straße,0.578
2024-07-20,13,Saturday,July,18,Bus,X9,Zoologischer Garten,Hackescher Markt,0.3
2024-10-24,8,Thursday,October,1000,Train,S41,Potsdamer Platz,Alexanderplatz,1.0
2025-06-13,9,Friday,June,50,Bus,100,Ostkreuz,Südkreuz,1.0
2024-06-12,19,Wednesday,June,528,Metro,U2,Hackescher Markt,Kottbusser Tor,0.88
2025-01-02,6,Thursday,January,533,Metro,U2,Airport BER,Alexanderplatz,0.888
2024-12-03,20,Tuesday,December,20,Bus,100,Leopoldplatz,Potsdamer Platz,0.4
2024-05-31,9,Friday,May,986,Train,S7,Südkreuz,Zoologischer Garten,0.986
2025-12-02,6,Tuesday,December,701,Train,S7,Ostkreuz,Kottbusser Tor,0.701
2024-07-30,12,Tuesday,July,362,Metro,U7,Warschauer Straße,Südkreuz,0.603
2025-10-17,5,Friday,October,398,Train,S5,Friedrichstraße,Alexanderplatz,0.398
2025-07-05,10,Saturday,July,192,Metro,U1,Airport BER,Hackescher Markt,0.32
2025-11-19,7,Wednesday,November,600,Metro,U7,Hackescher Markt,Leopoldplatz,1.0
2025-10-25,23,Saturday,October,16,Bus,X9,Ostkreuz,Südkreuz,0.267
2025-08-05,7,Tuesday,August,826,Train,S5,Berlin Hauptbahnhof,Alexanderplatz,0.826
2025-11-11,9,Tuesday,November,143,Tram,M1,Airport BER,Warschauer Straße,0.794
2023-12-23,5,Saturday,December,294,Train,S5,Airport BER,Hackescher Markt,0.294
2025-11-17,19,Monday,November,967,Train,S7,Berlin Hauptbahnhof,Friedrichstraße,0.967
2025-09-15,17,Monday,September,600,Metro,U2,Hackescher Markt,Warschauer Straße,1.0
2024-04-15,22,Monday,April,24,Bus,100,Warschauer Straße,Alexanderplatz,0.48
2025-09-18,16,Thursday,September,139,Tram,M5,Berlin Hauptbahnhof,Warschauer Straße,0.772
2025-07-15,14,Tuesday,July,276,Metro,U8,Südkreuz,Berlin Hauptbahnhof,0.46
2024-06-13,20,Thursday,June,38,Bus,X9,Leopoldplatz,Südkreuz,0.633
2024-08-23,9,Friday,August,52,Bus,X9,Berlin Hauptbahnhof,Warschauer Straße,0.867
2024-06-18,18,Tuesday,June,51,Bus,X9,Leopoldplatz,Friedrichstraße,0.85
2025-07-05,18,Saturday,July,101,Tram,M1,Warschauer Straße,Ostkreuz,0.561
2025-01-23,23,Thursday,January,36,Bus,X9,Warschauer Straße,Berlin Hauptbahnhof,0.6
2025-07-28,20,Monday,July,48,Bus,M29,Warschauer Straße,Ostkreuz,0.6
2025-05-22,9,Thursday,May,512,Metro,U2,Berlin Hauptbahnhof,Leopoldplatz,0.853
2024-08-15,12,Thursday,August,46,Bus,M29,Berlin Hauptbahnhof,Warschauer Straße,0.575
2025-01-25,9,Saturday,January,368,Metro,U1,Ostkreuz,Leopoldplatz,0.613
2025-07-07,13,Monday,July,321,Metro,U7,Friedrichstraße,Hackescher Markt,0.535
2025-03-16,7,Sunday,March,549,Train,S5,Hackescher Markt,Friedrichstraße,0.549
2023-12-26,5,Tuesday,December,33,Bus,X9,Kottbusser Tor,Airport BER,0.55
2024-03-08,17,Friday,March,44,Bus,100,Leopoldplatz,Ostkreuz,0.88
2023-12-28,16,Thursday,December,532,Metro,U2,Airport BER,Warschauer Straße,0.887
2024-06-11,19,Tuesday,June,512,Metro,U7,Warschauer Straße,Berlin Hauptbahnhof,0.853
2025-03-28,11,Friday,March,31,Bus,X9,Kottbusser Tor,Ostkreuz,0.517
2025-10-20,11,Monday,October,23,Bus,100,Potsdamer Platz,Alexanderplatz,0.46
2025-05-26,10,Monday,May,88,Tram,M1,Leopoldplatz,Hackescher Markt,0.489
2025-11-28,22,Friday,November,32,Bus,100,Alexanderplatz,Leopoldplatz,0.64
2025-10-09,10,Thursday,October,25,Bus,100,Potsdamer Platz,Leopoldplatz,0.5
2024-02-14,22,Wednesday,February,704,Train,S5,Berlin Hauptbahnhof,Potsdamer Platz,0.704
2025-06-16,13,Monday,June,396,Metro,U1,Potsdamer Platz,Südkreuz,0.66
2025-03-30,10,Sunday,March,163,Metro,U2,Warschauer Straße,Kottbusser Tor,0.272
2024-09-14,16,Saturday,September,475,Train,S41,Alexanderplatz,Friedrichstraße,0.475
2025-02-24,9,Monday,February,180,Tram,M5,Friedrichstraße,Alexanderplatz,1.0
2025-09-06,5,Saturday,September,20,Bus,X9,Hackescher Markt,Friedrichstraße,0.333
2025-03-23,22,Sunday,March,128,Metro,U7,Potsdamer Platz,Friedrichstraße,0.213
2025-03-24,11,Monday,March,36,Bus,X9,Zoologischer Garten,Alexanderplatz,0.6
2024-06-16,17,Sunday,June,446,Metro,U2,Leopoldplatz,Airport BER,0.743
2025-09-24,17,Wednesday,September,979,Train,S5,Kottbusser Tor,Ostkreuz,0.979
2025-11-14,15,Friday,November,386,Metro,U2,Warschauer Straße,Potsdamer Platz,0.643
2024-04-22,5,Monday,April,284,Metro,U2,Potsdamer Platz,Airport BER,0.473
2025-06-26,18,Thursday,June,589,Metro,U2,Ostkreuz,Berlin Hauptbahnhof,0.982
2024-01-24,16,Wednesday,January,522,Metro,U8,Zoologischer Garten,Kottbusser Tor,0.87
2024-08-08,11,Thursday,August,34,Bus,X9,Alexanderplatz,Ostkreuz,0.567
2025-01-24,13,Friday,January,383,Metro,U7,Warschauer Straße,Leopoldplatz,0.638
2025-11-29,19,Saturday,November,35,Bus,M29,Hackescher Markt,Kottbusser Tor,0.438
2024-09-10,19,Tuesday,September,792,Train,S7,Hackescher Markt,Friedrichstraße,0.792
2024-08-12,15,Monday,August,329,Metro,U2,Warschauer Straße,Berlin Hauptbahnhof,0.548
2025-11-07,12,Friday,November,377,Metro,U7,Südkreuz,Potsdamer Platz,0.628
2024-03-04,12,Monday,March,285,Metro,U7,Airport BER,Ostkreuz,0.475
2025-10-02,16,Thursday,October,178,Tram,M5,Potsdamer Platz,Leopoldplatz,0.989
2024-07-08,7,Monday,July,54,Bus,X9,Potsdamer Platz,Airport BER,0.9
2025-01-16,17,Thursday,January,479,Metro,U2,Zoologischer Garten,Berlin Hauptbahnhof,0.798
2025-03-31,15,Monday,March,508,Train,S7,Kottbusser Tor,Alexanderplatz,0.508
2023-12-19,13,Tuesday,December,344,Metro,U2,Leopoldplatz,Warschauer Straße,0.573
2024-06-19,15,Wednesday,June,340,Metro,U7,Alexanderplatz,Hackescher Markt,0.567
2025-06-04,22,Wednesday,June,115,Tram,M5,Zoologischer Garten,Ostkreuz,0.639
2025-10-05,7,Sunday,October,322,Metro,U8,Südkreuz,Potsdamer Platz,0.537
2024-02-04,5,Sunday,February,18,Bus,100,Kottbusser Tor,Hackescher Markt,0.36
2024-03-11,5,Monday,March,631,Train,S7,Südkreuz,Airport BER,0.631
2025-09-05,16,Friday,September,569,Metro,U8,Alexanderplatz,Potsdamer Platz,0.948
2024-08-07,7,Wednesday,August,70,Bus,M29,Südkreuz,Ostkreuz,0.875
