Date,Time_Hour,Temperature_C,Weather_Condition,Season,Humidity_Percent,Wind_Speed_kmh,Precipitation_mm,Pressure_hPa,Visibility_km
2023-04-07,6,36.5,Clear,Spring,20,21.8,0.3,1009.94,9.1
2023-04-07,7,35.4,Sunny,Spring,20,22.1,0.0,995.39,14.4
2023-04-07,8,32.3,Clear,Spring,20,23.9,0.0,1002.26,14.2
2023-04-07,9,33.8,Thunderstorms,Spring,20,33.2,1.7,1034.52,18.9
2023-04-07,10,32.6,Clear,Spring,20,26.4,0.0,1015.87,16.3
2023-04-07,11,31.0,Thunderstorms,Spring,20,12.7,2.5,1012.89,21.4
2023-04-07,12,27.9,Thunderstorms,Spring,20,11.7,7.7,1000.49,13.6
2023-04-07,13,30.9,Clear,Spring,26,16.8,0.3,1025.98,8.5
2023-04-07,14,30.2,Clear,Spring,20,16.6,0.0,990.96,11.3
2023-04-07,15,28.3,Clear,Spring,20,9.9,0.9,1014.01,16.2
2023-04-07,16,27.7,Sunny,Spring,21,21.9,0.9,1001.85,20.1
2023-04-07,17,27.5,Sunny,Spring,20,23.2,0.4,1015.78,15.2
2023-04-07,18,22.9,Clear,Spring,37,10.4,0.0,1019.61,10.4
2023-04-07,19,27.8,Thunderstorms,Spring,20,28.0,0.0,1007.71,17.2
2023-04-07,20,26.0,Thunderstorms,Spring,26,14.8,2.6,1017.18,5.0
2023-04-07,21,24.8,Clear,Spring,29,16.2,0.3,1020.34,7.6
2023-04-07,22,27.2,Thunderstorms,Spring,44,10.7,0.0,1026.36,10.6
2023-04-07,23,30.6,Thunderstorms,Spring,32,7.6,7.6,1007.73,17.9
2023-04-08,0,32.4,Clear,Spring,20,7.6,0.6,1027.36,13.4
2023-04-08,1,30.4,Clear,Spring,20,8.4,0.0,1017.59,17.0
2023-04-08,2,31.3,Sunny,Spring,20,0.9,0.0,1010.19,12.4
2023-04-08,3,30.8,Thunderstorms,Spring,27,27.1,3.3,1003.51,21.0
2023-04-08,4,32.7,Clear,Spring,20,16.8,0.0,1001.46,14.8
2023-04-08,5,33.1,Clear,Spring,20,25.2,0.0,1005.92,19.2
2023-04-08,6,33.7,Clear,Spring,21,13.9,0.0,1026.87,16.5
2023-04-08,7,33.5,Sunny,Spring,20,22.0,0.1,1010.81,9.9
2023-04-08,8,35.2,Thunderstorms,Spring,25,0.6,1.0,1016.07,28.4
2023-04-08,9,34.6,Thunderstorms,Spring,23,0.0,7.7,1010.05,13.7
2023-04-08,10,34.8,Thunderstorms,Spring,20,15.4,0.0,1004.69,10.7
2023-04-08,11,29.7,Thunderstorms,Spring,26,16.4,3.1,1023.05,14.9
2023-04-08,12,29.3,Sunny,Spring,22,16.2,0.0,1018.84,11.8
2023-04-08,13,27.9,Sunny,Spring,20,23.2,0.0,997.1,17.1
2023-04-08,14,25.8,Sunny,Spring,20,21.5,0.4,1008.62,20.1
2023-04-08,15,25.0,Sunny,Spring,24,16.6,0.0,1005.87,26.7
2023-04-08,16,23.6,Thunderstorms,Spring,49,7.1,0.0,1017.61,14.1
2023-04-08,17,26.8,Sunny,Spring,29,20.2,1.2,1016.15,6.7
2023-04-08,18,24.2,Thunderstorms,Spring,28,16.9,4.7,1012.4,12.6
2023-04-08,19,23.7,Sunny,Spring,32,24.3,0.0,1017.02,18.5
2023-04-08,20,31.1,Clear,Spring,27,17.0,0.9,1014.67,16.4
2023-04-08,21,25.6,Clear,Spring,35,5.2,0.4,1022.63,20.9
2023-04-08,22,28.2,Clear,Spring,34,0.0,0.0,1002.46,18.9
2023-04-08,23,32.3,Clear,Spring,22,37.7,0.3,1023.21,19.8
2023-04-09,0,29.3,Clear,Spring,20,3.6,0.1,1006.76,19.5
2023-04-09,1,31.4,Sunny,Spring,20,23.9,0.0,1014.05,5.6
2023-04-09,2,32.3,Thunderstorms,Spring,20,2.3,6.8,1003.19,13.6
2023-04-09,3,34.9,Sunny,Spring,20,28.2,0.5,1017.89,19.7
2023-04-09,4,34.1,Thunderstorms,Spring,20,19.1,5.7,1021.71,13.7
2023-04-09,5,38.2,Clear,Spring,20,13.6,0.0,1014.3,18.0
2023-04-09,6,37.4,Thunderstorms,Spring,20,9.8,3.0,996.2,16.9
2023-04-09,7,35.0,Thunderstorms,Spring,20,25.8,1.7,1001.3,15.4
2023-04-09,8,30.6,Sunny,Spring,20,20.1,0.2,1012.31,17.9
2023-04-09,9,32.0,Clear,Spring,27,27.0,0.0,1019.29,22.8
2023-04-09,10,30.9,Clear,Spring,20,22.6,0.0,1007.49,15.6
2023-04-09,11,30.8,Thunderstorms,Spring,20,18.5,0.7,1012.73,9.6
2023-04-09,12,30.1,Sunny,Spring,22,17.9,0.0,1014.3,15.7
2023-04-09,13,26.4,Sunny,Spring,20,26.4,0.0,1015.29,19.6
2023-04-09,14,25.4,Clear,Spring,24,16.2,0.0,1014.45,12.3
2023-04-09,15,25.0,Clear,Spring,20,19.0,0.2,996.14,10.0
2023-04-09,16,24.9,Sunny,Spring,24,10.5,0.4,1017.55,23.2
2023-04-09,17,27.8,Sunny,Spring,29,10.8,0.0,1030.05,16.3
2023-04-09,18,27.1,Thunderstorms,Spring,20,9.8,11.3,1000.8,13.4
2023-04-09,19,20.9,Clear,Spring,36,25.7,0.0,1015.84,26.0
2023-04-09,20,23.8,Thunderstorms,Spring,36,7.6,3.4,1022.24,12.5
2023-04-09,21,28.7,Clear,Spring,22,14.4,0.0,1015.61,19.4
2023-04-09,22,24.6,Clear,Spring,20,18.4,0.0,1006.22,17.3
2023-04-09,23,30.2,Thunderstorms,Spring,20,9.4,0.0,1010.91,14.4
2023-04-10,0,30.4,Sunny,Spring,30,8.9,0.0,1018.46,14.5
2023-04-10,1,32.2,Sunny,Spring,20,25.4,0.0,1000.39,10.3
2023-04-10,2,31.9,Thunderstorms,Spring,20,13.9,7.9,1015.77,12.0
2023-04-10,3,31.9,Thunderstorms,Spring,41,6.3,0.0,1015.49,12.8
2023-04-10,4,34.9,Sunny,Spring,25,26.3,0.5,1001.77,10.6
2023-04-10,5,33.9,Sunny,Spring,20,16.7,0.5,1018.41,11.3
2023-04-10,6,34.3,Sunny,Spring,20,12.7,0.3,1004.56,9.9
2023-04-10,7,34.0,Thunderstorms,Spring,27,11.8,5.2,997.94,22.3
2023-04-10,8,38.0,Thunderstorms,Spring,20,17.1,11.9,1014.73,9.6
2023-04-10,9,32.6,Thunderstorms,Spring,23,5.6,1.2,1003.51,10.3
2023-04-10,10,33.3,Sunny,Spring,22,23.5,0.2,1014.11,9.4
2023-04-10,11,30.6,Thunderstorms,Spring,20,14.4,0.0,1010.56,14.5
2023-04-10,12,28.6,Thunderstorms,Spring,31,13.8,0.3,1006.26,13.4
2023-04-10,13,33.3,Thunderstorms,Spring,20,5.8,12.7,996.72,19.7
2023-04-10,14,28.0,Thunderstorms,Spring,30,14.7,7.9,1014.92,11.8
2023-04-10,15,27.4,Thunderstorms,Spring,24,15.6,11.0,1022.32,15.1
2023-04-10,16,25.5,Sunny,Spring,20,12.9,0.3,1023.49,14.6
2023-04-10,17,21.8,Sunny,Spring,26,21.0,0.0,1005.42,8.2
2023-04-10,18,25.9,Sunny,Spring,24,8.6,0.6,1033.34,20.0
2023-04-10,19,28.3,Clear,Spring,36,0.0,0.9,1024.09,5.0
2023-04-10,20,28.1,Clear,Spring,39,2.7,0.5,1012.67,20.0
2023-04-10,21,26.2,Sunny,Spring,20,16.0,0.0,1042.14,14.0
2023-04-10,22,25.4,Clear,Spring,38,13.9,0.7,1014.4,14.4
2023-04-10,23,28.6,Clear,Spring,20,1.6,0.0,1006.09,16.8
2023-04-11,0,29.4,Sunny,Spring,20,20.3,0.0,1011.27,17.6
2023-04-11,1,30.4,Sunny,Spring,20,26.7,0.0,1023.85,18.2
2023-04-11,2,31.7,Thunderstorms,Spring,20,7.3,4.7,1020.89,16.3
2023-04-11,3,33.1,Clear,Spring,24,17.7,0.0,1031.3,10.9
2023-04-11,4,33.7,Sunny,Spring,20,16.4,0.5,1021.2,12.8
2023-04-11,5,36.1,Thunderstorms,Spring,20,7.0,11.6,999.44,25.6
2023-04-11,6,38.3,Clear,Spring,20,6.3,0.4,1026.06,16.4
2023-04-11,7,32.1,Sunny,Spring,22,12.2,0.2,1020.13,10.1
2023-04-11,8,32.3,Sunny,Spring,20,12.9,0.6,1016.39,5.0
2023-04-11,9,34.5,Clear,Spring,21,8.0,0.0,1018.52,15.2
2023-04-11,10,29.6,Sunny,Spring,36,9.9,1.1,1021.83,13.6
2023-04-11,11,30.8,Sunny,Spring,21,13.8,0.7,1000.97,9.6
2023-04-11,12,28.7,Sunny,Spring,25,15.9,0.0,1003.81,30.0
2023-04-11,13,31.1,Clear,Spring,20,12.2,0.0,1012.0,12.4
2023-04-11,14,26.8,Thunderstorms,Spring,20,14.4,0.0,1015.31,19.3
2023-04-11,15,25.3,Thunderstorms,Spring,39,24.6,1.9,1017.34,21.5
2023-04-11,16,23.6,Sunny,Spring,28,10.1,1.2,1017.17,11.8
2023-04-11,17,27.1,Clear,Spring,28,25.5,1.4,1026.75,11.4
2023-04-11,18,24.3,Sunny,Spring,43,5.3,0.0,1012.86,12.3
2023-04-11,19,22.4,Thunderstorms,Spring,59,9.0,0.0,1028.22,8.8
2023-04-11,20,24.6,Clear,Spring,20,17.1,0.0,1011.65,21.1
2023-04-11,21,25.7,Sunny,Spring,30,10.7,0.6,1023.24,19.2
2023-04-11,22,28.5,Thunderstorms,Spring,31,18.7,0.0,1015.61,9.8
2023-04-11,23,28.2,Sunny,Spring,20,5.2,0.0,1019.7,5.0
2023-04-12,0,28.8,Sunny,Spring,26,31.6,0.9,991.81,23.7
2023-04-12,1,33.0,Sunny,Spring,20,14.1,0.3,1023.59,15.4
2023-04-12,2,33.6,Clear,Spring,20,15.0,0.0,1028.33,13.8
2023-04-12,3,33.6,Thunderstorms,Spring,20,25.1,2.2,1009.23,15.3
2023-04-12,4,31.0,Thunderstorms,Spring,20,13.7,4.6,1005.82,10.6
2023-04-12,5,37.2,Clear,Spring,20,5.7,0.4,1016.89,12.8
2023-04-12,6,33.1,Sunny,Spring,20,27.3,0.0,1018.65,11.5
2023-04-12,7,39.7,Sunny,Spring,20,20.6,0.4,1023.4,23.7
2023-04-12,8,31.0,Clear,Spring,28,16.5,0.0,996.43,13.2
2023-04-12,9,32.8,Thunderstorms,Spring,20,1.6,0.2,1018.28,15.3
2023-04-12,10,32.3,Clear,Spring,29,16.7,0.5,1005.55,24.5
2023-04-12,11,31.1,Sunny,Spring,20,5.4,0.8,1005.74,15.6
2023-04-12,12,30.1,Clear,Spring,20,20.7,0.0,1009.07,14.6
2023-04-12,13,27.5,Clear,Spring,22,7.1,0.0,1029.92,16.7
2023-04-12,14,28.1,Clear,Spring,30,0.0,0.7,1010.6,17.4
2023-04-12,15,27.7,Sunny,Spring,22,26.2,0.0,1008.27,16.4
2023-04-12,16,25.1,Thunderstorms,Spring,20,18.2,3.4,1007.52,15.2
2023-04-12,17,29.0,Thunderstorms,Spring,20,15.0,6.7,1015.99,11.3
2023-04-12,18,24.5,Sunny,Spring,20,15.7,0.6,1011.85,17.8
2023-04-12,19,24.6,Sunny,Spring,31,20.0,0.0,1005.8,13.5
2023-04-12,20,23.7,Sunny,Spring,33,22.6,0.0,1008.67,13.8
2023-04-12,21,24.3,Sunny,Spring,34,8.2,0.0,1027.75,8.4
2023-04-12,22,23.5,Clear,Spring,38,25.3,1.1,1002.13,15.6
2023-04-12,23,30.0,Clear,Spring,37,0.0,0.4,1020.5,16.6
2023-04-13,0,31.3,Sunny,Spring,20,12.8,0.1,1030.65,20.6
2023-04-13,1,34.2,Thunderstorms,Spring,20,18.0,3.7,1027.03,14.2
2023-04-13,2,33.8,Sunny,Spring,20,0.0,0.0,1022.47,25.8
2023-04-13,3,35.3,Sunny,Spring,20,10.3,0.6,1019.31,5.9
2023-04-13,4,30.4,Thunderstorms,Spring,32,0.0,0.0,1013.94,23.9
2023-04-13,5,34.9,Sunny,Spring,20,16.0,0.6,1012.71,21.3
2023-04-13,6,36.4,Thunderstorms,Spring,20,28.4,7.7,996.82,20.4
2023-04-13,7,38.5,Clear,Spring,20,10.1,0.4,1008.14,13.1
2023-04-13,8,32.7,Sunny,Spring,20,25.2,0.0,1017.47,11.3
2023-04-13,9,29.8,Sunny,Spring,39,8.2,0.0,1011.13,6.8
2023-04-13,10,27.5,Sunny,Spring,27,10.4,0.7,1001.82,18.9
2023-04-13,11,31.6,Clear,Spring,20,6.7,0.2,1010.0,11.7
2023-04-13,12,29.9,Sunny,Spring,20,19.4,0.0,1014.68,8.7
2023-04-13,13,29.0,Thunderstorms,Spring,29,20.3,2.8,1018.77,15.0
2023-04-13,14,24.2,Thunderstorms,Spring,20,13.7,3.4,1028.88,12.0
2023-04-13,15,27.9,Clear,Spring,20,8.6,0.0,1006.92,7.1
2023-04-13,16,29.2,Sunny,Spring,20,13.3,0.1,995.31,5.0
2023-04-13,17,24.0,Sunny,Spring,38,18.5,0.0,1001.3,17.4
2023-04-13,18,25.6,Clear,Spring,33,14.9,0.8,999.54,20.5
2023-04-13,19,24.9,Clear,Spring,20,15.7,0.0,1010.32,16.4
2023-04-13,20,22.5,Clear,Spring,31,25.9,0.8,996.66,13.0
2023-04-13,21,24.8,Sunny,Spring,32,11.2,0.0,1012.69,13.1
2023-04-13,22,27.5,Sunny,Spring,24,16.6,0.0,1009.68,16.9
2023-04-13,23,29.8,Sunny,Spring,34,5.1,0.1,1009.76,18.2
2023-04-14,0,30.3,Sunny,Spring,20,2.2,0.3,1002.75,15.8
2023-04-14,1,30.9,Clear,Spring,20,4.8,0.0,1026.27,11.1
2023-04-14,2,28.7,Sunny,Spring,29,9.2,0.5,1009.25,16.3
2023-04-14,3,34.2,Sunny,Spring,20,13.6,0.2,1023.9,24.8
2023-04-14,4,36.5,Clear,Spring,20,13.6,0.0,1015.26,7.8
2023-04-14,5,34.9,Clear,Spring,20,25.9,0.0,1023.33,22.8
2023-04-14,6,37.4,Sunny,Spring,20,23.1,0.6,1014.0,12.3
2023-04-14,7,35.6,Sunny,Spring,20,14.1,0.0,1006.12,9.1
2023-04-14,8,31.9,Sunny,Spring,27,18.9,0.1,1011.39,13.9
2023-04-14,9,31.5,Sunny,Spring,20,21.5,0.7,1007.15,13.6
2023-04-14,10,31.9,Thunderstorms,Spring,20,18.4,7.9,1009.53,24.8
2023-04-14,11,33.1,Thunderstorms,Spring,20,20.5,9.9,1025.33,18.8
2023-04-14,12,29.1,Clear,Spring,20,12.2,0.9,1011.85,20.2
2023-04-14,13,28.2,Clear,Spring,25,11.7,0.9,1005.21,9.3
2023-04-14,14,27.6,Thunderstorms,Spring,20,13.5,0.0,980.22,10.2
2023-04-14,15,24.4,Sunny,Spring,24,10.7,0.0,1005.21,16.0
2023-04-14,16,21.8,Thunderstorms,Spring,34,0.0,0.0,1018.68,13.3
2023-04-14,17,23.7,Sunny,Spring,35,23.6,0.6,1021.66,10.9
2023-04-14,18,28.4,Thunderstorms,Spring,22,24.1,4.6,997.53,13.9
2023-04-14,19,20.2,Sunny,Spring,39,5.4,0.3,1021.2,14.5
2023-04-14,20,26.6,Thunderstorms,Spring,25,24.2,1.4,1013.31,11.8
2023-04-14,21,25.0,Clear,Spring,30,12.1,0.0,1021.92,20.3
2023-04-14,22,28.0,Sunny,Spring,31,36.1,0.6,1019.05,18.6
2023-04-14,23,31.6,Sunny,Spring,20,29.6,0.9,1028.52,20.3
2023-04-15,0,30.8,Thunderstorms,Spring,20,17.8,1.7,1009.19,14.0
2023-04-15,1,33.0,Sunny,Spring,20,12.5,0.5,1012.76,11.8
2023-04-15,2,34.4,Clear,Spring,20,10.9,0.2,1018.34,16.1
2023-04-15,3,34.4,Sunny,Spring,24,19.4,0.0,997.69,15.0
2023-04-15,4,30.7,Clear,Spring,23,21.9,0.0,1008.69,18.0
2023-04-15,5,30.6,Sunny,Spring,20,26.7,0.2,1013.31,9.3
2023-04-15,6,31.2,Clear,Spring,30,17.5,0.3,1020.62,7.6
2023-04-15,7,37.7,Thunderstorms,Spring,20,8.6,0.0,1026.45,9.4
2023-04-15,8,33.9,Sunny,Spring,20,3.6,0.0,992.11,13.8
2023-04-15,9,35.8,Sunny,Spring,20,11.0,0.0,1007.61,6.9
2023-04-15,10,33.3,Sunny,Spring,20,7.7,0.1,1009.51,10.5
2023-04-15,11,32.1,Thunderstorms,Spring,20,22.1,6.3,1017.31,9.3
2023-04-15,12,29.9,Sunny,Spring,20,10.2,0.1,1026.69,16.2
2023-04-15,13,27.8,Clear,Spring,40,20.6,0.2,1015.06,15.1
2023-04-15,14,24.1,Clear,Spring,40,19.7,0.0,1016.46,15.5
2023-04-15,15,28.9,Clear,Spring,35,8.5,0.0,1011.02,21.6
2023-04-15,16,27.3,Clear,Spring,20,16.7,0.5,1017.94,16.4
2023-04-15,17,23.9,Thunderstorms,Spring,39,15.5,4.8,1003.48,17.4
2023-04-15,18,21.4,Thunderstorms,Spring,32,11.9,0.9,987.53,18.6
2023-04-15,19,23.5,Thunderstorms,Spring,47,21.1,11.2,1010.94,12.2
2023-04-15,20,30.0,Sunny,Spring,20,17.6,0.0,1022.18,17.3
2023-04-15,21,26.2,Sunny,Spring,20,3.6,0.4,1019.42,10.7
2023-04-15,22,27.2,Sunny,Spring,30,7.1,0.0,998.3,10.3
2023-04-15,23,27.1,Clear,Spring,24,25.0,0.0,1001.04,5.0
2023-04-16,0,30.2,Sunny,Spring,20,22.2,0.3,1016.2,14.9
2023-04-16,1,31.9,Sunny,Spring,25,15.9,0.9,1010.29,12.7
2023-04-16,2,31.3,Thunderstorms,Spring,20,17.5,1.8,1032.57,22.2
2023-04-16,3,35.4,Clear,Spring,29,13.0,0.0,1026.54,16.2
2023-04-16,4,33.1,Sunny,Spring,20,1.7,0.3,1014.52,14.9
2023-04-16,5,35.3,Sunny,Spring,20,2.6,1.2,1017.55,20.6
2023-04-16,6,32.2,Sunny,Spring,20,17.8,0.8,1013.98,16.4
2023-04-16,7,34.0,Thunderstorms,Spring,27,16.4,0.4,1007.83,18.0
2023-04-16,8,34.4,Clear,Spring,20,4.1,0.8,1015.17,13.6
2023-04-16,9,33.8,Thunderstorms,Spring,20,0.0,3.9,1023.3,6.6
2023-04-16,10,32.6,Clear,Spring,25,0.0,0.0,1007.31,9.7
2023-04-16,11,30.3,Sunny,Spring,20,22.1,0.6,1007.21,12.7
2023-04-16,12,28.9,Thunderstorms,Spring,34,10.9,9.8,1023.11,6.3
2023-04-16,13,28.7,Sunny,Spring,20,9.1,0.0,1002.12,7.2
2023-04-16,14,27.2,Clear,Spring,20,23.5,0.0,1014.49,17.9
2023-04-16,15,25.0,Thunderstorms,Spring,53,12.5,0.0,1009.94,7.1
2023-04-16,16,25.4,Thunderstorms,Spring,20,13.4,6.6,1007.11,5.0
2023-04-16,17,24.8,Clear,Spring,24,0.6,0.0,1008.65,16.0
2023-04-16,18,25.0,Clear,Spring,34,3.7,0.0,1013.5,9.0
2023-04-16,19,24.0,Thunderstorms,Spring,23,18.3,8.2,1001.19,14.9
2023-04-16,20,24.0,Clear,Spring,34,26.6,0.8,1009.0,13.0
2023-04-16,21,26.5,Sunny,Spring,40,8.8,0.0,1026.78,17.4
2023-04-16,22,29.9,Sunny,Spring,23,11.0,0.0,1003.12,14.7
2023-04-16,23,29.7,Clear,Spring,23,11.0,0.0,1021.39,16.4
2023-04-17,0,28.4,Clear,Spring,20,4.0,0.9,998.32,9.6
2023-04-17,1,30.4,Thunderstorms,Spring,20,21.3,0.0,1013.11,21.1
2023-04-17,2,34.9,Sunny,Spring,20,16.5,0.1,1005.36,14.7
2023-04-17,3,33.1,Clear,Spring,20,19.4,1.2,1008.7,11.1
2023-04-17,4,31.7,Sunny,Spring,39,14.4,0.0,1027.98,13.6
2023-04-17,5,36.6,Sunny,Spring,20,19.4,0.8,1004.92,20.7
2023-04-17,6,33.8,Thunderstorms,Spring,20,11.0,0.0,1035.72,16.8
2023-04-17,7,33.3,Thunderstorms,Spring,20,23.7,4.7,1013.61,19.1
2023-04-17,8,34.3,Thunderstorms,Spring,20,0.0,0.0,1011.74,18.5
2023-04-17,9,28.6,Sunny,Spring,20,10.0,0.6,1015.73,20.8
2023-04-17,10,33.8,Sunny,Spring,20,5.6,0.0,1027.73,16.4
2023-04-17,11,27.4,Clear,Spring,24,18.0,0.5,1018.4,18.5
2023-04-17,12,26.7,Sunny,Spring,35,24.4,0.2,1012.77,24.4
2023-04-17,13,30.5,Thunderstorms,Spring,20,10.4,0.0,1020.46,21.2
2023-04-17,14,27.9,Clear,Spring,30,8.2,0.4,999.98,19.6
2023-04-17,15,27.8,Clear,Spring,39,18.7,0.0,1033.54,15.3
2023-04-17,16,25.3,Thunderstorms,Spring,20,16.7,2.7,1007.46,18.1
2023-04-17,17,26.8,Clear,Spring,20,21.6,0.0,1021.63,6.6
2023-04-17,18,23.8,Clear,Spring,27,18.8,0.0,1011.24,12.2
2023-04-17,19,23.4,Thunderstorms,Spring,38,23.7,7.1,1002.08,17.0
2023-04-17,20,22.5,Clear,Spring,44,8.5,0.0,1008.75,15.4
2023-04-17,21,24.8,Clear,Spring,20,10.1,0.9,1011.77,25.3
2023-04-17,22,24.7,Clear,Spring,28,11.3,0.1,1030.73,18.4
2023-04-17,23,27.5,Clear,Spring,20,11.0,0.0,1031.11,16.5
2023-04-18,0,29.8,Clear,Spring,23,22.3,0.2,1004.46,16.9
2023-04-18,1,28.7,Sunny,Spring,20,22.1,1.2,1020.15,16.5
2023-04-18,2,27.6,Clear,Spring,21,21.4,0.2,992.89,11.7
2023-04-18,3,33.8,Thunderstorms,Spring,20,2.7,7.8,1014.84,25.2
2023-04-18,4,33.8,Thunderstorms,Spring,20,3.3,2.2,1001.54,13.8
2023-04-18,5,37.9,Clear,Spring,20,21.4,0.4,1034.36,8.9
2023-04-18,6,33.7,Thunderstorms,Spring,26,13.1,0.0,1012.72,19.7
2023-04-18,7,30.3,Thunderstorms,Spring,31,22.1,0.0,1000.61,22.0
2023-04-18,8,32.3,Sunny,Spring,34,9.7,0.4,1023.19,16.9
2023-04-18,9,35.6,Thunderstorms,Spring,20,0.0,3.5,996.22,17.0
2023-04-18,10,31.3,Clear,Spring,20,26.0,0.1,1003.79,10.7
2023-04-18,11,30.8,Thunderstorms,Spring,23,10.8,0.0,1026.14,7.3
2023-04-18,12,27.8,Sunny,Spring,20,14.3,0.0,996.1,18.4
2023-04-18,13,30.3,Sunny,Spring,41,11.8,0.0,1005.69,12.9
2023-04-18,14,25.6,Clear,Spring,20,0.0,0.0,1026.14,7.8
2023-04-18,15,26.3,Thunderstorms,Spring,30,15.8,6.1,1006.1,14.1
2023-04-18,16,29.2,Clear,Spring,30,14.6,0.0,1018.18,5.0
2023-04-18,17,23.8,Thunderstorms,Spring,45,7.0,11.3,1009.33,11.9
2023-04-18,18,25.5,Clear,Spring,20,19.4,0.2,1011.29,10.7
2023-04-18,19,24.9,Thunderstorms,Spring,28,8.1,7.2,1009.27,5.7
2023-04-18,20,26.2,Clear,Spring,20,13.8,0.4,1024.13,8.4
2023-04-18,21,23.5,Sunny,Spring,20,28.2,0.2,1025.79,16.2
2023-04-18,22,26.6,Clear,Spring,29,8.2,0.0,1009.46,16.6
2023-04-18,23,27.7,Sunny,Spring,31,15.9,0.5,1019.78,10.1
2023-04-19,0,31.3,Thunderstorms,Spring,20,5.7,0.0,1003.25,11.7
2023-04-19,1,29.1,Clear,Spring,36,19.8,0.0,1020.24,18.0
2023-04-19,2,32.9,Sunny,Spring,20,20.2,0.2,1005.11,5.4
2023-04-19,3,32.2,Sunny,Spring,26,10.2,0.4,1016.37,13.6
2023-04-19,4,37.5,Thunderstorms,Spring,20,11.8,5.9,1004.45,16.4
2023-04-19,5,34.2,Thunderstorms,Spring,20,15.6,6.6,1020.21,19.8
2023-04-19,6,37.0,Thunderstorms,Spring,20,10.1,0.0,997.12,22.3
2023-04-19,7,32.5,Thunderstorms,Spring,20,10.8,4.8,1025.64,5.0
2023-04-19,8,33.9,Thunderstorms,Spring,23,12.0,5.0,1003.57,14.9
2023-04-19,9,34.1,Thunderstorms,Spring,20,7.3,11.7,1015.24,13.3
2023-04-19,10,34.5,Thunderstorms,Spring,20,4.5,0.0,1023.93,17.7
2023-04-19,11,31.6,Clear,Spring,29,4.6,0.0,1023.46,12.3
2023-04-19,12,28.8,Clear,Spring,28,15.1,0.3,987.84,12.5
2023-04-19,13,27.0,Sunny,Spring,26,17.1,0.3,1020.22,16.1
2023-04-19,14,23.0,Clear,Spring,23,21.6,0.0,997.69,6.1
2023-04-19,15,26.7,Clear,Spring,21,25.8,0.0,1019.28,11.2
2023-04-19,16,24.9,Thunderstorms,Spring,43,8.2,10.7,1006.91,9.3
2023-04-19,17,23.8,Sunny,Spring,46,12.1,0.8,1025.85,14.2
2023-04-19,18,21.5,Sunny,Spring,33,0.0,0.0,1004.57,23.5
2023-04-19,19,26.8,Clear,Spring,24,27.2,0.5,1012.23,12.5
2023-04-19,20,27.5,Thunderstorms,Spring,20,19.6,6.8,1021.02,22.8
2023-04-19,21,29.6,Clear,Spring,26,14.8,0.0,1001.89,8.0
2023-04-19,22,25.1,Thunderstorms,Spring,51,1.8,9.3,993.42,23.0
2023-04-19,23,30.3,Thunderstorms,Spring,22,22.7,4.0,1004.1,12.1
2023-04-20,0,29.8,Clear,Spring,20,18.3,0.0,1009.92,14.7
2023-04-20,1,31.6,Clear,Spring,20,1.6,0.4,1024.18,13.1
2023-04-20,2,33.9,Sunny,Spring,20,7.0,0.4,1017.06,14.2
2023-04-20,3,30.6,Thunderstorms,Spring,20,16.1,0.5,997.78,9.7
2023-04-20,4,32.3,Thunderstorms,Spring,20,18.7,8.8,1016.95,16.2
2023-04-20,5,33.6,Clear,Spring,20,12.5,0.4,1006.02,22.3
2023-04-20,6,36.5,Sunny,Spring,20,1.9,0.2,1015.97,19.1
2023-04-20,7,31.2,Clear,Spring,20,14.8,0.0,1009.4,21.4
2023-04-20,8,37.5,Thunderstorms,Spring,20,19.1,6.2,1012.68,17.5
2023-04-20,9,33.4,Sunny,Spring,24,11.5,0.3,1024.46,21.3
2023-04-20,10,32.3,Sunny,Spring,20,19.1,0.9,992.67,25.9
2023-04-20,11,29.1,Clear,Spring,20,19.2,0.0,1006.93,15.2
2023-04-20,12,30.2,Sunny,Spring,25,10.8,0.5,989.98,14.3
2023-04-20,13,25.2,Sunny,Spring,20,10.2,0.2,1006.41,20.8
2023-04-20,14,27.8,Sunny,Spring,29,19.7,0.0,997.31,23.0
2023-04-20,15,24.5,Thunderstorms,Spring,23,14.8,2.6,1024.03,13.8
2023-04-20,16,24.5,Clear,Spring,24,17.9,0.5,1023.29,21.3
2023-04-20,17,27.9,Thunderstorms,Spring,25,17.9,9.0,1019.24,13.9
2023-04-20,18,25.1,Thunderstorms,Spring,28,18.3,4.1,990.8,24.4
2023-04-20,19,26.6,Thunderstorms,Spring,20,19.3,4.3,1013.96,22.0
2023-04-20,20,25.1,Clear,Spring,41,23.6,0.0,1006.43,11.4
2023-04-20,21,25.7,Clear,Spring,31,14.3,0.3,1040.17,15.9
2023-04-20,22,24.7,Clear,Spring,25,18.5,0.0,1013.31,10.1
2023-04-20,23,27.7,Thunderstorms,Spring,26,20.5,0.0,1013.02,23.8
2023-04-21,0,31.1,Clear,Spring,20,17.1,0.0,1005.94,25.8
2023-04-21,1,29.7,Thunderstorms,Spring,23,2.2,0.0,1018.96,16.9
2023-04-21,2,35.2,Clear,Spring,20,30.8,0.0,1008.08,16.8
2023-04-21,3,30.0,Thunderstorms,Spring,20,11.2,7.0,996.26,15.9
2023-04-21,4,32.8,Sunny,Spring,20,10.6,0.0,1021.52,23.0
